i,j,force_x,force_y,force_z,original_center_x_px,original_center_y_px,displaced_center_x_px,displaced_center_y_px,center_dx_px,center_dy_px,rotation_angle_deg,p1_original_x_px,p1_original_y_px,p1_displaced_x_px,p1_displaced_y_px,p1_dx_px,p1_dy_px,p2_original_x_px,p2_original_y_px,p2_displaced_x_px,p2_displaced_y_px,p2_dx_px,p2_dy_px,p3_original_x_px,p3_original_y_px,p3_displaced_x_px,p3_displaced_y_px,p3_dx_px,p3_dy_px
1.400000000000000000e+01,1.000000000000000000e+00,-1.450691804480815871e-11,-9.678256120734660726e-12,-2.119744125640755231e-09,8.238737362021022363e+02,2.643666190832694269e+02,8.238954246782402606e+02,2.643660167856482985e+02,2.168847613802427077e-02,-6.022976211284003512e-04,-1.799936882945773107e+02,8.238737362021022363e+02,2.173449714499616618e+02,8.238930542253076510e+02,2.858032473086042273e+02,1.931802320541464724e-02,6.845827585864256548e+01,8.645956775803472283e+02,2.878774428999233237e+02,8.053314336441117121e+02,2.536453641143571645e+02,-5.926424393623551623e+01,-3.423207878556615924e+01,7.831517948238572444e+02,2.878774428999233237e+02,8.424617861653014188e+02,2.536494389339835038e+02,5.930999134144417440e+01,-3.422800396593981986e+01
1.400000000000000000e+01,2.000000000000000000e+00,-4.803382190176673420e-10,-3.015397899010024248e-10,-3.745725053420889261e-08,8.238737362021022363e+02,3.113882667165772204e+02,8.238954002923931057e+02,3.113876747825072471e+02,2.166409029086935334e-02,-5.919340699733766087e-04,5.721551818396230971e+01,8.238737362021022363e+02,3.584099143498850140e+02,8.238930298383181707e+02,3.328249053054631759e+02,1.929363621593438438e-02,-2.558500904442183810e+01,8.645956775803472283e+02,2.878774428999233237e+02,8.053314092588357198e+02,3.006670221102266964e+02,-5.926426832151150847e+01,1.278957921030337275e+01,7.831517948238572444e+02,2.878774428999233237e+02,8.424617617800251992e+02,3.006710969318319258e+02,5.930996695616795478e+01,1.279365403190860206e+01
1.400000000000000000e+01,3.000000000000000000e+00,-2.259429996708485027e-07,5.131354500090323754e-08,-4.436900785166032455e-06,8.238737362021022363e+02,4.054315619831927506e+02,8.238954002923931057e+02,4.054309700491228341e+02,2.166409029086935334e-02,-5.919340699165331898e-04,-1.799936882915239948e+02,8.238737362021022363e+02,3.584099143498850140e+02,8.238930298383181707e+02,4.268682005720787629e+02,1.929363621593438438e-02,6.845828622219374893e+01,8.645956775803472283e+02,4.289423857998466474e+02,8.053314092588357198e+02,3.947103173768422266e+02,-5.926426832151150847e+01,-3.423206842300442077e+01,7.831517948238572444e+02,4.289423857998466474e+02,8.424617617800251992e+02,3.947143921984475128e+02,5.930996695616795478e+01,-3.422799360139913460e+01
1.400000000000000000e+01,4.000000000000000000e+00,-4.934912204550458526e-06,5.661310620438654959e-06,-4.035628394235850813e-05,8.238737362021022363e+02,4.524532096165004873e+02,8.238954002923931057e+02,4.524526176824305708e+02,2.166409029086935334e-02,-5.919340699165331898e-04,5.721551822461787395e+01,8.238737362021022363e+02,4.994748572498082808e+02,8.238930298383181707e+02,4.738898482053864427e+02,1.929363621593438438e-02,-2.558500904442183810e+01,8.645956775803472283e+02,4.289423857998466474e+02,8.053314092588357198e+02,4.417319650101499633e+02,-5.926426832151150847e+01,1.278957921030331590e+01,7.831517948238572444e+02,4.289423857998466474e+02,8.424617617800251992e+02,4.417360398317552495e+02,5.930996695616795478e+01,1.279365403190860206e+01
1.400000000000000000e+01,5.000000000000000000e+00,-1.531260913838425504e-03,2.741575291927994366e-03,-9.775126197331736322e-03,8.238737362021022363e+02,5.464965048831161312e+02,8.238959931107538068e+02,5.464843485005159209e+02,2.225690865157048393e-02,-1.215638260021023598e-02,-1.799564775130205589e+02,8.238737362021022363e+02,4.994748572498082808e+02,8.238797084458849440e+02,5.679215778196596602e+02,5.972243782707664650e-03,6.844672056985137942e+01,8.645956775803472283e+02,5.700073286997699142e+02,8.053389753599228698e+02,5.357516321615651123e+02,-5.925670222042435853e+01,-3.425569653820480198e+01,7.831517948238572444e+02,5.700073286997699142e+02,8.424692955264533794e+02,5.357798355203228766e+02,5.931750070259613494e+01,-3.422749317944703762e+01
1.400000000000000000e+01,6.000000000000000000e+00,-1.432890814664065753e-02,2.624806357640509236e-02,-1.085872793573691708e-01,8.238737362021022363e+02,5.935181525164239247e+02,8.238787727355570496e+02,5.934063990567462952e+02,5.036533454813252320e-03,-1.117534596776295075e-01,-1.171526507011682270e+02,8.238737362021022363e+02,6.405398001497317182e+02,8.237262697981693691e+02,6.148426866173720100e+02,-1.474664039328672516e-01,-2.569711353235970819e+01,8.645956775803472283e+02,5.700073286997700279e+02,8.053904354812975726e+02,5.825557566044170699e+02,-5.920524209904965574e+01,1.254842790464704194e+01,7.831517948238572444e+02,5.700073286997700279e+02,8.425196129272039798e+02,5.828207539484499193e+02,5.936781810334673537e+01,1.281342524867989141e+01
1.400000000000000000e+01,7.000000000000000000e+00,-2.780397797150775396e-01,5.135549466662312490e-01,-2.693897723487081564e+00,8.238737362021022363e+02,6.875614477830395117e+02,8.244738848024512663e+02,6.857563546345521672e+02,6.001486003490299481e-01,-1.805093148487344479e+00,-1.715801870096909454e+02,8.238737362021022363e+02,6.405398001497317182e+02,8.213704238234683999e+02,7.068886505556052953e+02,-2.503312378633836488e+00,6.634885040587357707e+01,8.645956775803472283e+02,7.110722715996932948e+02,8.076700601282163916e+02,6.724519450633684983e+02,-5.692561745213083668e+01,-3.862032653632479651e+01,7.831517948238572444e+02,7.110722715996932948e+02,8.443811704556690074e+02,6.779284682846829355e+02,6.122937563181176301e+01,-3.314380331501035926e+01
1.400000000000000000e+01,8.000000000000000000e+00,-5.702007029457086817e-01,1.053864926142585423e+00,-5.865634529657368645e+00,8.238737362021022363e+02,7.345830954163471915e+02,8.229821286239841811e+02,7.368338149510744870e+02,-8.916075781180552440e-01,2.250719534727295468e+00,-1.589847204620699586e+02,8.238737362021022363e+02,7.816047430496549850e+02,8.208165722635806105e+02,7.581003348552073930e+02,-3.057163938521625823e+00,-2.350440819444759200e+01,8.645956775803472283e+02,7.110722715996934085e+02,8.055975826384581069e+02,7.243059282507571197e+02,-5.899809494188912140e+01,1.323365665106371125e+01,7.831517948238572444e+02,7.110722715996934085e+02,8.425322309699138259e+02,7.280951817472587209e+02,5.938043614605658149e+01,1.702291014756531240e+01
1.400000000000000000e+01,9.000000000000000000e+00,-5.174830380968239441e-01,9.567385390457371352e-01,-5.280933882917254962e+00,8.238737362021022363e+02,8.286263906829626649e+02,8.233579699730780703e+02,8.301463863849390918e+02,-5.157662290241660230e-01,1.519995701976426972e+00,-1.726418949586219753e+02,8.238737362021022363e+02,7.816047430496548714e+02,8.206189637426402896e+02,8.513776640042394774e+02,-3.254772459461946710e+00,6.977292095458460608e+01,8.645956775803472283e+02,8.521372144996165616e+02,8.063156600338202225e+02,8.171508464551990301e+02,-5.828001754652700583e+01,-3.498636804441753156e+01,7.831517948238572444e+02,8.521372144996165616e+02,8.431392861427736989e+02,8.219106486953785407e+02,5.998749131891645447e+01,-3.022656580423802097e+01
1.500000000000000000e+01,0.000000000000000000e+00,-2.657010109883733872e-15,-1.786899393492933716e-15,-1.765608723817715009e-12,8.645956775803472283e+02,1.938341476333077651e+02,8.646153209946094194e+02,1.938310430447458543e+02,1.964341426219107234e-02,-3.104588561910759381e-03,-1.799997049100682602e+02,8.645956775803472283e+02,1.468125000000000000e+02,8.646152044954369558e+02,2.152682761814028822e+02,1.952691508972748125e-02,6.845577618140288223e+01,9.053176189585922202e+02,2.173449714499616618e+02,8.460502021680331382e+02,1.831123361354763972e+02,-5.926741679055908207e+01,-3.423263531448526464e+01,8.238737362021022363e+02,2.173449714499616618e+02,8.831805563203581642e+02,1.831125168173582551e+02,5.930682011825592781e+01,-3.423245463260340671e+01
1.500000000000000000e+01,1.000000000000000000e+00,-1.617122768691080459e-13,-1.065070205661179622e-13,-5.194578913843767551e-11,8.645956775803472283e+02,2.408557952666155302e+02,8.646153764861946911e+02,2.408527088054465253e+02,1.969890584746281093e-02,-3.086461169004905969e-03,4.276555706495709330e+01,8.645956775803472283e+02,2.878774428999233237e+02,8.646152600090940723e+02,2.622899419421038374e+02,1.958242874684401613e-02,-2.558750095781948630e+01,9.053176189585922202e+02,2.173449714499616334e+02,8.460502576485901045e+02,2.301340019152943057e+02,-5.926736131000211572e+01,1.278903046533267229e+01,8.238737362021022363e+02,2.173449714499616334e+02,8.831806118008998965e+02,2.301341825589414611e+02,5.930687559879766013e+01,1.278921110897982771e+01
1.500000000000000000e+01,2.000000000000000000e+00,-2.139621796629879247e-10,-3.515513894581162084e-11,-1.627300189182218986e-08,8.645956775803472283e+02,3.348990905332310604e+02,8.646153764861946911e+02,3.348960040720620555e+02,1.969890584746281093e-02,-3.086461169004905969e-03,-1.799997049690641688e+02,8.645956775803472283e+02,2.878774428999233237e+02,8.646152600090940723e+02,3.563332372087193676e+02,1.958242874684401613e-02,6.845579430879604388e+01,9.053176189585922202e+02,3.584099143498849571e+02,8.460502576485901045e+02,3.241772971819098643e+02,-5.926736131000211572e+01,-3.423261716797509280e+01,8.238737362021022363e+02,3.584099143498849571e+02,8.831806118008998965e+02,3.241774778255569913e+02,5.930687559879766013e+01,-3.423243652432796580e+01
1.500000000000000000e+01,3.000000000000000000e+00,-7.107711126963563821e-09,5.581791363605483705e-09,-1.808053052960918328e-07,8.645956775803472283e+02,3.819207381665389107e+02,8.646153764861946911e+02,3.819176517053698490e+02,1.969890584746281093e-02,-3.086461169061749388e-03,4.276555724254573221e+01,8.645956775803472283e+02,4.289423857998466474e+02,8.646152600090940723e+02,4.033548848420271611e+02,1.958242874684401613e-02,-2.558750095781948630e+01,9.053176189585922202e+02,3.584099143498850140e+02,8.460502576485901045e+02,3.711989448152177147e+02,-5.926736131000211572e+01,1.278903046533270071e+01,8.238737362021022363e+02,3.584099143498850140e+02,8.831806118008998965e+02,3.711991254588648417e+02,5.930687559879766013e+01,1.278921110897982771e+01
1.500000000000000000e+01,4.000000000000000000e+00,-8.273532797563428454e-06,1.462235535052597696e-05,-3.946682453096982509e-05,8.645956775803472283e+02,4.759640334331544409e+02,8.646153764861946911e+02,4.759609469719854360e+02,1.969890584746281093e-02,-3.086461169004905969e-03,-1.799997049690641688e+02,8.645956775803472283e+02,4.289423857998466474e+02,8.646152600090940723e+02,4.973981801086426913e+02,1.958242874684401613e-02,6.845579430879604388e+01,9.053176189585922202e+02,4.994748572498082808e+02,8.460502576485901045e+02,4.652422400818332449e+02,-5.926736131000211572e+01,-3.423261716797503595e+01,8.238737362021022363e+02,4.994748572498082808e+02,8.831806118008998965e+02,4.652424207254803719e+02,5.930687559879766013e+01,-3.423243652432790896e+01
1.500000000000000000e+01,5.000000000000000000e+00,-1.654029464409347786e-04,3.023905452021079980e-04,-8.827367786269636448e-04,8.645956775803472283e+02,5.229856810664621207e+02,8.646153764861946911e+02,5.229825946052931158e+02,1.969890584746281093e-02,-3.086461169004905969e-03,4.276555715866538776e+01,8.645956775803472283e+02,5.700073286997699142e+02,8.646152600090940723e+02,5.444198277419504848e+02,1.958242874684401613e-02,-2.558750095781942946e+01,9.053176189585922202e+02,4.994748572498082808e+02,8.460502576485901045e+02,5.122638877151409815e+02,-5.926736131000211572e+01,1.278903046533270071e+01,8.238737362021022363e+02,4.994748572498082808e+02,8.831806118008998965e+02,5.122640683587881085e+02,5.930687559879766013e+01,1.278921110897982771e+01
1.500000000000000000e+01,6.000000000000000000e+00,-1.486119121354600829e-02,2.745225836813677822e-02,-1.129115593392602812e-01,8.645956775803472283e+02,6.170289763330778214e+02,8.645987257674757984e+02,6.169125240168943947e+02,3.048187128570134519e-03,-1.164523161834267739e-01,-1.795763482489684009e+02,8.645956775803472283e+02,5.700073286997700279e+02,8.644404815543714449e+02,6.383487256357557271e+02,-1.551960259757834137e-01,6.834139693598569920e+01,9.053176189585922202e+02,6.405398001497317182e+02,8.461132971133758929e+02,6.060569266470541834e+02,-5.920432184521632735e+01,-3.448287350267753482e+01,8.238737362021022363e+02,6.405398001497317182e+02,8.832423986346800575e+02,6.063319197678733872e+02,5.936866243257782116e+01,-3.420788038185833102e+01
1.500000000000000000e+01,7.000000000000000000e+00,-6.563218423795243173e-02,1.213146019381850099e-01,-5.640552927385071857e-01,8.645956775803472283e+02,6.640506239663855013e+02,8.645632695990684624e+02,6.635002910931580118e+02,-3.240798127876587387e-02,-5.503328732274894719e-01,-1.398865608515463350e+02,8.645956775803472283e+02,7.110722715996932948e+02,8.637957962892996875e+02,6.849127672053672313e+02,-7.998812910475407989e-01,-2.615950439432606345e+01,9.053176189585922202e+02,6.405398001497317182e+02,8.463950988054054960e+02,6.521225277171747621e+02,-5.892252015318672420e+01,1.158272756744304388e+01,8.238737362021022363e+02,6.405398001497317182e+02,8.834989137025002037e+02,6.534655783569320420e+02,5.962517750039796738e+01,1.292577820720032378e+01
1.500000000000000000e+01,8.000000000000000000e+00,-2.762356515793027434e-01,5.107305243027164821e-01,-2.675502332693563190e+00,8.645956775803472283e+02,7.580939192330009746e+02,8.651990629737574636e+02,7.562868481445291309e+02,6.033853934102353378e-01,-1.807071088471843723e+00,-1.716148520986126584e+02,8.645956775803472283e+02,7.110722715996932948e+02,8.621089508698007648e+02,7.774206415774863217e+02,-2.486726710546463437e+00,6.634836997779302692e+01,9.053176189585922202e+02,7.816047430496548714e+02,8.483872047156746703e+02,7.429923997530174802e+02,-5.693041424291754993e+01,-3.861234329663739118e+01,8.238737362021022363e+02,7.816047430496548714e+02,8.851010333357967284e+02,7.484475031030834771e+02,6.122729713369449200e+01,-3.315723994657139428e+01
1.500000000000000000e+01,9.000000000000000000e+00,-2.631824486701756505e-01,4.866091537626266450e-01,-2.538815799756486413e+00,8.645956775803472283e+02,8.051155668663088818e+02,8.651758310560535392e+02,8.032763918325888426e+02,5.801534757063109282e-01,-1.839175033720039210e+00,-1.363346400715822710e+02,8.645956775803472283e+02,8.521372144996165616e+02,8.621930161783698168e+02,8.244206567871688094e+02,-2.402661401977411515e+00,-2.771655771244775224e+01,9.053176189585922202e+02,7.816047430496549850e+02,8.482979863157963791e+02,7.900659154124411998e+02,-5.701963264279584109e+01,8.461172362786214762e+00,8.238737362021022363e+02,7.816047430496549850e+02,8.850364906739946491e+02,7.953426032981565186e+02,6.116275447189241277e+01,1.373786024850153353e+01
1.600000000000000000e+01,0.000000000000000000e+00,-1.590665532856289729e-17,-1.066801475698988607e-17,-2.597959869331363054e-14,9.053176189585922202e+02,1.703233238166538968e+02,9.053260778619173834e+02,1.703219690766798635e+02,8.458903325163191766e-03,-1.354739974033236649e-03,4.305619203655533767e+01,9.053176189585922202e+02,2.173449714499616618e+02,9.053261515533765760e+02,1.917592041677414727e+02,8.532594784355751472e-03,-2.558576728222018914e+01,9.460395603368372122e+02,1.468125000000000000e+02,8.867608528646862851e+02,1.596034172411900158e+02,-5.927870747215092706e+01,1.279091724119001583e+01,8.645956775803472283e+02,1.468125000000000000e+02,9.238912291676892892e+02,1.596032858211081020e+02,5.929555158734206088e+01,1.279078582110810203e+01
1.600000000000000000e+01,1.000000000000000000e+00,-6.318148981874620530e-14,-3.000887858083121927e-14,-2.249000480797570862e-11,9.053176189585922202e+02,2.643666190832694269e+02,9.053259093656010918e+02,2.643652966386269441e+02,8.290407008871625294e-03,-1.322444642482878407e-03,1.799998055309754932e+02,9.053176189585922202e+02,2.173449714499616618e+02,9.053259810339875457e+02,2.858025317296014691e+02,8.362075395325518912e-03,6.845756027963980728e+01,9.460395603368372122e+02,2.878774428999233237e+02,8.867606853806066738e+02,2.536467430516332229e+02,-5.927887495623053837e+01,-3.423069984829010082e+01,8.645956775803472283e+02,2.878774428999233237e+02,9.238910616822092834e+02,2.536466151346460833e+02,5.929538410186205510e+01,-3.423082776527724036e+01
1.600000000000000000e+01,2.000000000000000000e+00,-2.919693885131373440e-12,6.128632224090131599e-13,-3.983133441051458845e-10,9.053176189585922202e+02,3.113882667165772204e+02,9.053259483460253705e+02,3.113868974236981444e+02,8.329387433150259312e-03,-1.369292879076056124e-03,4.305470841358233258e+01,9.053176189585922202e+02,3.584099143498850140e+02,9.053260200135939613e+02,3.328241325146725558e+02,8.401055001741042361e-03,-2.558578183521245819e+01,9.460395603368372122e+02,2.878774428999233237e+02,8.867607243614395429e+02,3.006683438359966658e+02,-5.927883597539766924e+01,1.279090093607334211e+01,8.645956775803472283e+02,2.878774428999233237e+02,9.238911006630423799e+02,3.006682159204252685e+02,5.929542308269515161e+01,1.279077302050194476e+01
1.600000000000000000e+01,3.000000000000000000e+00,-9.824707926303079375e-09,1.669162319610848630e-08,-6.603679956425092811e-08,9.053176189585922202e+02,4.054315619831927506e+02,9.053259092230116494e+02,4.054302130301936131e+02,8.290264419429149712e-03,-1.348952999137509323e-03,1.799998055347659545e+02,9.053176189585922202e+02,3.584099143498850140e+02,9.053259808899797463e+02,4.268674481211679677e+02,8.361931387526055914e-03,6.845753377128295369e+01,9.460395603368372122e+02,4.289423857998466474e+02,8.867606852387264098e+02,3.947116594419720741e+02,-5.927887509811080236e+01,-3.423072635787457330e+01,8.645956775803472283e+02,4.289423857998466474e+02,9.238910615403292468e+02,3.947115315274409113e+02,5.929538395998201850e+01,-3.423085427240573608e+01
1.600000000000000000e+01,4.000000000000000000e+00,-4.132557511509490813e-07,7.501710965109485961e-07,-1.576112299167901066e-06,9.053176189585922202e+02,4.524532096165004873e+02,9.053259092230116494e+02,4.524518606635013498e+02,8.290264419429149712e-03,-1.348952999137509323e-03,4.305471141147088332e+01,9.053176189585922202e+02,4.994748572498082808e+02,9.053259808899797463e+02,4.738890957544757043e+02,8.361931387526055914e-03,-2.558576149533257649e+01,9.460395603368372122e+02,4.289423857998466474e+02,8.867606852387264098e+02,4.417333070752798108e+02,-5.927887509811080236e+01,1.279092127543316337e+01,8.645956775803472283e+02,4.289423857998466474e+02,9.238910615403292468e+02,4.417331791607486480e+02,5.929538395998201850e+01,1.279079336090200059e+01
1.600000000000000000e+01,5.000000000000000000e+00,-1.713245633358809422e-04,3.164151323282199000e-04,-9.006618163619125065e-04,9.053176189585922202e+02,5.464965048831161312e+02,9.053259092230116494e+02,5.464951559301169937e+02,8.290264419429149712e-03,-1.348952999137509323e-03,1.799998055347660397e+02,9.053176189585922202e+02,4.994748572498082808e+02,9.053259808899797463e+02,5.679323910210912345e+02,8.361931387526055914e-03,6.845753377128295369e+01,9.460395603368372122e+02,5.700073286997699142e+02,8.867606852387264098e+02,5.357766023418953409e+02,-5.927887509811080236e+01,-3.423072635787457330e+01,8.645956775803472283e+02,5.700073286997699142e+02,9.238910615403292468e+02,5.357764744273642918e+02,5.929538395998201850e+01,-3.423085427240562240e+01
1.600000000000000000e+01,6.000000000000000000e+00,-1.629154504767712499e-03,3.011287621083679356e-03,-1.029909286423787325e-02,9.053176189585922202e+02,5.935181525164239247e+02,9.053269524043193996e+02,5.935149528239624033e+02,9.333445727179423557e-03,-3.199692461521408404e-03,2.312990658477976424e+01,9.053176189585922202e+02,6.405398001497317182e+02,9.053138460990537624e+02,6.149521841607840997e+02,-3.772859538457851158e-03,-2.558761598894761846e+01,9.460395603368372122e+02,5.700073286997700279e+02,8.867683221833067364e+02,5.827849882789969342e+02,-5.927123815353047576e+01,1.277765957922690632e+01,8.645956775803472283e+02,5.700073286997700279e+02,9.238986889305977002e+02,5.828076860321059485e+02,5.930301135025047188e+01,1.280035733233592055e+01
1.600000000000000000e+01,7.000000000000000000e+00,-3.179758168025569737e-02,5.879098327640863708e-02,-2.572630216199737196e-01,9.053176189585922202e+02,6.875614477830395117e+02,9.053009793918854484e+02,6.873076934906644055e+02,-1.663956670677180227e-02,-2.537542923751061608e-01,-1.790465524711729870e+02,9.053176189585922202e+02,6.405398001497317182e+02,9.049452983971925732e+02,7.087396095079375300e+02,-3.723205613996469765e-01,6.819980935820581180e+01,9.460395603368372122e+02,7.110722715996932948e+02,8.869165768289421976e+02,6.762819537459662342e+02,-5.912298350789501455e+01,-3.479031785372706054e+01,8.645956775803472283e+02,7.110722715996932948e+02,9.240410629495218018e+02,6.769015172180895661e+02,5.944538536917457350e+01,-3.417075438160372869e+01
1.600000000000000000e+01,8.000000000000000000e+00,-6.523953094301787603e-02,1.206249667569345430e-01,-5.603561261809256733e-01,9.053176189585922202e+02,7.345830954163471915e+02,9.052878341697119140e+02,7.340367876093660016e+02,-2.978478888030622329e-02,-5.463078069811899695e-01,-1.392966210923767960e+02,9.053176189585922202e+02,7.816047430496549850e+02,9.045249079681020703e+02,7.554496200689684429e+02,-7.927109904901499249e-01,-2.615512298068654218e+01,9.460395603368372122e+02,7.110722715996934085e+02,8.871172656439368893e+02,7.226627977227082056e+02,-5.892229469290032284e+01,1.159052612301479712e+01,8.645956775803472283e+02,7.110722715996934085e+02,9.242213288970967824e+02,7.239979450364214699e+02,5.962565131674955410e+01,1.292567343672806146e+01
1.600000000000000000e+01,9.000000000000000000e+00,-5.922132539700616233e-02,1.094988143844786571e-01,-5.045775979122710808e-01,9.053176189585922202e+02,8.286263906829626649e+02,9.052909453904946986e+02,8.281335023076384232e+02,-2.667356809752163826e-02,-4.928883753242416788e-01,-1.781504572161553597e+02,9.053176189585922202e+02,7.816047430496548714e+02,9.046025723633160851e+02,8.495508560025944007e+02,-7.150465952761351218e-01,6.794611295293952935e+01,9.460395603368372122e+02,8.521372144996165616e+02,8.870807277169608369e+02,8.168228704097368791e+02,-5.895883261987637525e+01,-3.531434408987968254e+01,8.645956775803472283e+02,8.521372144996165616e+02,9.241895360912074011e+02,8.180267805105835350e+02,5.959385851086017283e+01,-3.411043398903302659e+01
1.700000000000000000e+01,0.000000000000000000e+00,-5.874935894643924068e-18,-3.649520167424981960e-18,-1.124649904840235965e-14,9.460395603368372122e+02,1.938341476333077651e+02,9.460640739043126359e+02,1.938318316318116104e+02,2.451356747542376979e-02,-2.316001496154740380e-03,-1.799930208264279941e+02,9.460395603368372122e+02,1.468125000000000000e+02,9.460614522301357283e+02,2.152690621890806426e+02,2.189189329851615184e-02,6.845656218908064261e+01,9.867615017150819767e+02,2.173449714499616618e+02,9.275002138805011782e+02,1.831109639572079857e+02,-5.926128783458079852e+01,-3.423400749275367616e+01,9.053176189585922202e+02,2.173449714499616618e+02,9.646305556023007739e+02,1.831154687491461459e+02,5.931293664370855367e+01,-3.422950270081551594e+01
1.700000000000000000e+01,1.000000000000000000e+00,-4.029759881439602966e-16,-1.332819211324798583e-16,-3.308960527911448533e-13,9.460395603368372122e+02,2.408557952666155302e+02,9.460640739043126359e+02,2.408534792651193754e+02,2.451356747542376979e-02,-2.316001496154740380e-03,4.953589580488351629e+01,9.460395603368372122e+02,2.878774428999233237e+02,9.460614522301357283e+02,2.622907098223884077e+02,2.189189329851615184e-02,-2.558673307753491599e+01,9.867615017150819767e+02,2.173449714499616334e+02,9.275002138805011782e+02,2.301326115905157508e+02,-5.926128783458079852e+01,1.278764014055411735e+01,9.053176189585922202e+02,2.173449714499616334e+02,9.646305556023007739e+02,2.301371163824539394e+02,5.931293664370855367e+01,1.279214493249230600e+01
1.700000000000000000e+01,2.000000000000000000e+00,-2.669637850174618204e-12,4.003024350746709155e-12,-1.058992407400107862e-10,9.460395603368372122e+02,3.348990905332310604e+02,9.460640739043126359e+02,3.348967745317349340e+02,2.451356747542376979e-02,-2.316001496126318671e-03,-1.799930208264279941e+02,9.460395603368372122e+02,2.878774428999233237e+02,9.460614522301357283e+02,3.563340050890039947e+02,2.189189329851615184e-02,6.845656218908067103e+01,9.867615017150819767e+02,3.584099143498849571e+02,9.275002138805011782e+02,3.241759068571312810e+02,-5.926128783458079852e+01,-3.423400749275367616e+01,9.053176189585922202e+02,3.584099143498849571e+02,9.646305556023007739e+02,3.241804116490694696e+02,5.931293664370855367e+01,-3.422950270081548751e+01
1.700000000000000000e+01,3.000000000000000000e+00,-2.250271351561051159e-10,3.996947486714094936e-10,-1.464692649938331258e-09,9.460395603368372122e+02,3.819207381665389107e+02,9.460640739043126359e+02,3.819184221650427276e+02,2.451356747542376979e-02,-2.316001496183162089e-03,4.953589584461762740e+01,9.460395603368372122e+02,4.289423857998466474e+02,9.460614522301357283e+02,4.033556527223117882e+02,2.189189329851615184e-02,-2.558673307753485915e+01,9.867615017150819767e+02,3.584099143498850140e+02,9.275002138805011782e+02,3.711975544904391313e+02,-5.926128783458079852e+01,1.278764014055411735e+01,9.053176189585922202e+02,3.584099143498850140e+02,9.646305556023007739e+02,3.712020592823772631e+02,5.931293664370855367e+01,1.279214493249224915e+01
1.700000000000000000e+01,4.000000000000000000e+00,-4.260629724460144886e-07,7.863198446669391109e-07,-1.396984805498765788e-06,9.460395603368372122e+02,4.759640334331544409e+02,9.460640739043126359e+02,4.759617174316582577e+02,2.451356747542376979e-02,-2.316001496183162089e-03,-1.799930208264279941e+02,9.460395603368372122e+02,4.289423857998466474e+02,9.460614522301357283e+02,4.973989479889272616e+02,2.189189329851615184e-02,6.845656218908061419e+01,9.867615017150819767e+02,4.994748572498082808e+02,9.275002138805011782e+02,4.652408497570546615e+02,-5.926128783458079852e+01,-3.423400749275361932e+01,9.053176189585922202e+02,4.994748572498082808e+02,9.646305556023007739e+02,4.652453545489928501e+02,5.931293664370855367e+01,-3.422950270081543067e+01
1.700000000000000000e+01,5.000000000000000000e+00,-8.721048476337530877e-06,1.611761268093731724e-05,-3.580505016647469367e-05,9.460395603368372122e+02,5.229856810664621207e+02,9.460640739043126359e+02,5.229833650649659376e+02,2.451356747542376979e-02,-2.316001496183162089e-03,4.953589589213262201e+01,9.460395603368372122e+02,5.700073286997699142e+02,9.460614522301357283e+02,5.444205956222349414e+02,2.189189329851615184e-02,-2.558673307753497284e+01,9.867615017150819767e+02,4.994748572498082808e+02,9.275002138805011782e+02,5.122624973903623413e+02,-5.926128783458079852e+01,1.278764014055406051e+01,9.053176189585922202e+02,4.994748572498082808e+02,9.646305556023007739e+02,5.122670021823005300e+02,5.931293664370855367e+01,1.279214493249224915e+01
1.700000000000000000e+01,6.000000000000000000e+00,-7.892879292079401461e-04,1.459322782330569127e-03,-4.695190800416920371e-03,9.460395603368372122e+02,6.170289763330778214e+02,9.460640465693277292e+02,6.170265928364733554e+02,2.448623249051706807e-02,-2.383496604466017743e-03,-1.799878816676720135e+02,9.460395603368372122e+02,5.700073286997700279e+02,9.460595021817925954e+02,6.384638231693652415e+02,1.994184495538320334e-02,6.845649446959521356e+01,9.867615017150819767e+02,6.405398001497317182e+02,9.275011481844016998e+02,6.063040599763446608e+02,-5.926035353068027689e+01,-3.423574017338705744e+01,9.053176189585922202e+02,6.405398001497317182e+02,9.646314893417886651e+02,6.063118953637102777e+02,5.931387038319644489e+01,-3.422790478602144049e+01
1.700000000000000000e+01,7.000000000000000000e+00,-3.487302742826559662e-03,6.447875333366166750e-03,-2.347300480583692714e-02,9.460395603368372122e+02,6.640506239663855013e+02,9.460639499746605452e+02,6.640480623283929162e+02,2.438963782333303243e-02,-2.561637992585019674e-03,4.849606629927091461e+01,9.460395603368372122e+02,7.110722715996932948e+02,9.460567593139132896e+02,6.854852920671108905e+02,1.719897707607742632e-02,-2.558697953258240432e+01,9.867615017150819767e+02,6.405398001497317182e+02,9.275023753505354307e+02,6.533232377784818254e+02,-5.925912636454654603e+01,1.278343762875010725e+01,9.053176189585922202e+02,6.405398001497317182e+02,9.646327152595326879e+02,6.533356571395859191e+02,5.931509630094046770e+01,1.279585698985420095e+01
